Reproduced origin time,Reproduced latitude,Reproduced longitude,Reproduced depth (km),Ho et al. origin time,Origin time without near source,Latitude without near source,Longitude without near source,Depth without near source (km),Origin time with STAR,Latitude with STAR,Longitude with STAR,Depth with STAR (km)
2013-01-06T15:03:07.009469,-75.34621747641802,160.08093734530058,-4.912109,2013-01-06T15:03:05.738328,2013-01-06T15:03:06.993457,-75.35447318391537,160.18417856621403,-4.824219,2013-01-06T15:03:07.010931,-75.34621747641802,160.08093734530058,-4.912109
2013-01-06T15:40:53.336358,-75.51250033158829,160.54893295091432,-4.296875,2013-01-06T15:40:52.661324,,,,,,,,
2013-01-07T06:03:11.839334,-75.3631806016993,160.54264383837145,124.199219,2013-01-07T06:03:11.764466,2013-01-07T06:03:11.838805,-75.3631806016993,160.54264383837145,124.199219,2013-01-07T06:03:11.797778,-75.36704379739797,160.55947580963027,124.023438
2013-01-07T10:23:10.184135,-75.23893681797854,161.02996877125514,122.617188,2013-01-07T10:23:09.208227,2013-01-07T10:23:10.183981,-75.23893681797854,161.02996877125514,122.617188,2013-01-07T10:23:11.133414,-75.37171262884713,160.9194808937546,-4.912109
2013-01-09T13:58:57.670207,-75.29824450001475,161.08938663213084,122.089844,2013-01-09T13:58:57.509952,2013-01-09T13:58:57.706629,-75.29824450001475,161.08938663213084,121.738281,2013-01-09T13:58:59.650631,-75.39258397655787,160.9427137705203,-4.912109
2013-01-11T17:13:56.943102,-75.27393113630437,160.36460868694311,125.429688,2013-01-11T17:13:55.883425,,,,,2013-01-11T17:13:56.943883,-75.27393113630437,160.36460868694311,125.429688
2013-01-13T16:54:15.412376,-75.3437628373576,161.15313462992268,131.054688,2013-01-13T16:54:15.510793,,,,,2013-01-13T16:54:15.412376,-75.3437628373576,161.15313462992268,131.054688
2013-01-13T18:58:10.203748,-75.45392220788816,160.7950937268661,134.570312,2013-01-13T18:58:10.304154,2013-01-13T18:58:10.263862,-75.45392220788816,160.7950937268661,133.867188,2013-01-13T18:58:13.003649,-75.51977328741674,160.79313119219518,-4.648438
2013-01-14T10:36:36.470725,-75.21206580386412,160.8320765467878,117.695312,2013-01-14T10:36:36.353414,,,,,2013-01-14T10:36:36.469098,-75.21206580386412,160.8320765467878,117.695312
2013-01-16T22:49:00.174525,-75.304374956242,161.05168879303656,114.003906,2013-01-16T22:48:59.939311,,,,,2013-01-16T22:49:01.249590,-75.37441740502751,161.04518992926236,-4.824219
2013-01-17T18:06:43.659989,-75.32443397445273,159.96011792956548,-4.824219,2013-01-17T18:06:40.740802,2013-01-17T18:06:41.480882,-75.27279284050594,160.2482243090033,124.023438,2013-01-17T18:06:43.252008,-75.45202805474031,160.55936666209476,-4.648438
2013-01-19T16:09:07.648648,-75.21455189544709,160.6748802889074,114.003906,2013-01-19T16:09:07.884847,2013-01-19T16:09:07.657427,-75.21455189544709,160.6748802889074,114.003906,2013-01-19T16:09:09.115365,-75.27575614077547,160.6603706836596,-4.912109
2013-01-20T02:05:34.008969,-75.27780679172405,160.38129026196916,114.003906,2013-01-20T02:05:33.045257,,,,,2013-01-20T02:05:34.025015,-75.27393113630437,160.36460868694311,114.179688
2013-01-20T11:50:13.744339,-75.27005428202749,160.34793601865073,117.519531,2013-01-20T11:50:14.143434,,,,,2013-01-20T11:50:13.744159,-75.27005428202749,160.34793601865073,117.519531
2013-01-21T22:50:07.078167,-75.33382504962997,160.9306437614998,116.992188,2013-01-21T22:50:06.747576,,,,,,,,
2013-01-23T10:33:38.475591,-75.3231240577191,161.07785198804814,108.90625,2013-01-23T10:33:38.372080,,,,,2013-01-23T10:33:39.816901,-75.35068342346156,160.98883639913674,-4.824219
2013-01-24T13:24:51.012032,-75.23169498714755,160.62929049095112,133.164062,2013-01-24T13:24:50.740147,,,,,2013-01-24T13:24:51.011807,-75.23169498714755,160.62929049095112,133.164062
2013-01-24T13:27:07.124935,-75.76856140545385,160.6689023590972,18.203125,2013-01-24T13:27:07.428669,,,,,,,,
2013-01-24T14:10:48.344132,-75.2439091765557,161.05989211591867,121.386719,2013-01-24T14:10:47.809344,,,,,2013-01-24T14:10:48.341438,-75.2439091765557,161.05989211591867,121.386719
2013-01-24T18:30:32.120589,-75.30475889448628,161.02909852779095,113.476562,2013-01-24T18:30:32.262759,,,,,2013-01-24T18:30:32.984994,-75.38207330075406,161.03847352974137,-4.912109
2013-01-24T21:00:09.615038,-75.29877034634109,160.3518547255034,122.089844,2013-01-24T21:00:09.381918,,,,,2013-01-24T21:00:09.609246,-75.29877034634109,160.3518547255034,122.089844
2013-01-27T19:41:00.935111,-75.37975216016486,161.13404389565358,126.835938,2013-01-27T19:41:01.009784,,,,,2013-01-27T19:41:02.155741,-75.51120062539877,161.37952747556034,89.746094
2013-01-28T16:55:22.927604,-75.58360109295648,161.82744592208394,-0.078125,2013-01-28T16:55:23.090753,,,,,2013-01-28T16:55:22.428435,-75.4830700304181,161.77366598461327,103.105469
2013-01-28T21:46:20.407641,-75.3782093011973,160.89948191558685,-4.648438,2013-01-28T21:46:18.656330,2013-01-28T21:46:18.936884,-75.29633893569456,161.0404966183853,119.804688,2013-01-28T21:46:20.559269,-75.37132054002338,160.90152630812088,-4.824219
2013-01-30T04:34:12.411019,-75.6132540053317,160.40570726583255,-4.296875,2013-01-30T04:34:13.855286,2013-01-30T04:34:12.070835,-75.68514246519398,160.36290740644944,1.328125,2013-01-30T04:34:12.441328,-75.59111771648865,159.99988313763086,85.351562
2013-01-30T04:34:14.710659,-75.29650982787939,160.5100148956661,119.804688,2013-01-30T04:34:14.706154,,,,,2013-01-30T04:34:15.900321,-75.4091969710663,160.58218732432775,-4.824219
2013-01-30T10:27:03.221589,-75.4946794184037,160.64131202455965,-4.824219,2013-01-30T10:27:02.463448,2013-01-30T10:27:02.242477,-75.41471330266216,160.67108191167117,113.476562,2013-01-30T10:27:03.330561,-75.49485120723976,160.629862123334,-4.912109
2013-01-31T08:34:52.822831,-75.29132365684474,160.29588116642262,128.59375,2013-01-31T08:34:52.575918,,,,,2013-01-31T08:34:52.839365,-75.29101312533261,160.3184681285869,128.066406
2013-02-01T17:02:42.459304,-75.33076872061001,161.11171520907533,121.210938,2013-02-01T17:02:42.513258,,,,,2013-02-01T17:02:43.313725,-75.44010948712872,161.28945973938468,95.195312
2013-02-02T23:51:33.641614,-75.20241326165396,160.75009627488282,99.589844,2013-02-02T23:51:34.103304,,,,,,,,
2013-02-05T22:20:35.132079,-75.3062032582862,160.4078855681521,112.070312,2013-02-05T22:20:34.226943,2013-02-05T22:20:35.122975,-75.3062032582862,160.4078855681521,112.070312,,,,
2013-02-06T21:01:57.337232,-75.27802418351644,160.46206895069477,111.015625,2013-02-06T21:01:57.397565,,,,,2013-02-06T21:01:57.742924,-75.42393773097206,160.69540051239758,-4.824219
2013-02-07T02:12:25.026944,-75.22663156323809,160.8635137519382,111.894531,2013-02-07T02:12:23.362626,,,,,2013-02-07T02:12:24.999550,-75.36714160628554,161.06985217389024,-4.824219
2013-02-08T02:22:44.812987,-75.29157165675433,160.37673359927078,118.925781,2013-02-08T02:22:45.218304,,,,,2013-02-08T02:22:44.813349,-75.29157165675433,160.37673359927078,118.925781
2013-02-10T05:24:18.590398,-75.44989026078966,160.32370559852606,-4.648438,2013-02-10T05:24:16.483903,2013-02-10T05:24:15.747476,-75.38551221703183,160.60784131843133,125.078125,2013-02-10T05:24:15.848624,-75.5304291619518,160.2459940291572,-4.824219
2013-02-11T13:25:35.294210,-75.28020056546082,160.85655741352468,112.070312,2013-02-11T13:25:35.460681,,,,,2013-02-11T13:25:35.931929,-75.39392442212755,160.94458163101768,-4.824219
2013-02-15T23:40:50.262564,-75.30383327772803,160.38166729271367,121.914062,2013-02-15T23:40:51.436388,2013-02-15T23:40:50.263383,-75.30383327772803,160.38166729271367,121.914062,,,,
2013-02-15T23:41:22.194213,-75.3096124667979,160.55079675260274,111.367188,2013-02-15T23:41:22.112845,2013-02-15T23:41:22.191803,-75.3096124667979,160.55079675260274,111.367188,,,,
2013-02-18T10:26:59.030684,-75.24526981763283,160.2575596409948,119.101562,2013-02-18T10:26:59.021544,,,,,2013-02-18T10:26:59.031365,-75.24526981763283,160.2575596409948,119.101562
2013-02-26T07:35:29.421688,-75.33345267433009,160.60627311417602,113.476562,2013-02-26T07:35:28.737978,,,,,2013-02-26T07:35:30.238506,-75.44191548741514,160.68524248285513,-4.824219
2013-02-28T12:14:54.825400,-75.30834860036397,160.0424848128894,-4.824219,2013-02-28T12:14:53.094028,2013-02-28T12:14:52.974468,-75.25153533243737,160.3002825216294,118.574219,2013-02-28T12:14:54.825809,-75.30834860036397,160.0424848128894,-4.824219
2013-03-01T03:49:17.670473,-75.16468712179721,161.12228615287768,131.582031,2013-03-01T03:49:17.267084,,,,,2013-03-01T03:49:17.670473,-75.16468712179721,161.12228615287768,131.582031
2013-03-01T06:11:43.822395,-75.35137702428067,160.41101273460157,-4.824219,2013-03-01T06:11:43.478424,2013-03-01T06:11:42.648633,-75.17347193704265,160.0943771786937,114.882812,2013-03-01T06:11:43.660407,-75.38784140095125,160.44872276003224,-3.066406
2013-03-01T06:11:44.979356,-75.23300705910525,160.25274985318308,112.246094,2013-03-01T06:11:45.018370,,,,,2013-03-01T06:11:44.979356,-75.23300705910525,160.25274985318308,112.246094
2013-03-02T03:11:25.149774,-75.34535330006051,160.44910141149643,-4.824219,2013-03-02T03:11:24.251528,,,,,2013-03-02T03:11:23.927654,-75.42883341029683,160.64396430776173,-4.824219
2013-03-03T20:47:41.173801,-75.32771442701902,160.96846915840956,131.757812,2013-03-03T20:47:40.780104,,,,,2013-03-03T20:47:42.089060,-75.49134906545345,161.33927133185762,101.523438
2013-03-04T12:30:10.928832,-75.45463665454841,160.74942944545754,-4.296875,2013-03-04T12:30:09.337390,,,,,2013-03-04T12:30:11.771927,-75.40397103237032,160.65633052102405,-4.648438
2013-03-06T09:30:14.296331,-75.69037208275132,161.41438529582513,27.34375,2013-03-06T09:30:14.210466,2013-03-06T09:30:14.235282,-75.69037208275132,161.41438529582513,24.53125,2013-03-06T09:30:14.282330,-75.54439836681638,161.05074144515828,83.417969
2013-03-08T14:23:42.853467,-75.35506515217368,160.13880031678957,-4.824219,2013-03-08T14:23:40.963329,2013-03-08T14:23:41.625915,-75.29908422576878,160.32925643220642,116.992188,2013-03-08T14:23:42.254124,-75.44866490163446,160.60134488810473,-4.824219
2013-03-12T12:37:53.785411,-75.21345514461014,159.96407994570603,129.296875,2013-03-12T12:37:54.367008,,,,,2013-03-12T12:37:53.785115,-75.21345514461014,159.96407994570603,129.296875
2013-03-14T03:06:58.068723,-75.2699282760445,160.980741033019,122.089844,2013-03-14T03:06:58.309670,,,,,2013-03-14T03:06:59.855141,-75.38128748894977,161.12457405607233,-4.824219
2013-03-15T10:48:27.302538,-75.36704379739797,160.55947580963027,-4.648438,2013-03-15T10:48:23.230934,,,,,,,,
2013-03-16T11:30:44.896719,-75.37360693403075,161.17190313426698,131.757812,2013-03-16T11:30:45.221096,,,,,2013-03-16T11:30:45.845735,-75.51224629790723,161.6163044343397,96.074219
2013-03-17T13:32:40.458002,-75.45202805474031,160.55936666209476,-4.648438,2013-03-17T13:32:44.606814,2013-03-17T13:32:43.101490,-75.41608329834477,160.57998518081538,-4.648438,,,,
2013-03-17T17:41:43.697282,-75.26458335563439,160.44399851725657,126.660156,2013-03-17T17:41:42.726560,,,,,2013-03-17T17:41:43.695466,-75.26458335563439,160.44399851725657,126.660156
2013-03-20T17:45:47.442561,-75.22948901239116,160.6836834866189,123.144531,2013-03-20T17:45:47.565494,,,,,2013-03-20T17:45:47.442329,-75.22948901239116,160.6836834866189,123.144531
2013-03-21T19:03:47.163714,-75.22612673449052,160.25507848824756,121.914062,2013-03-21T19:03:47.411211,,,,,2013-03-21T19:03:47.341230,-75.3914791453093,160.75528173667885,-4.824219
2013-03-22T23:50:44.852369,-75.25459689794158,160.91347001064008,119.277344,2013-03-22T23:50:43.956578,,,,,2013-03-22T23:50:45.403245,-75.37977554511859,161.0526920052222,-4.824219
2013-03-24T17:17:26.290494,-75.30725907378952,160.52454913282156,115.585938,2013-03-24T17:17:25.907305,,,,,2013-03-24T17:17:27.143374,-75.42206862067397,160.72772657664305,-4.824219
2013-03-24T22:06:55.154299,-75.38431460591217,161.18700583186947,124.726562,2013-03-24T22:06:54.974586,,,,,2013-03-24T22:06:55.924277,-75.54103640746763,161.39898771636092,89.042969
2013-03-25T10:04:31.724244,-75.47717416748141,160.710592418746,136.855469,2013-03-25T10:04:31.592319,,,,,2013-03-25T10:04:31.722850,-75.47717416748141,160.710592418746,136.855469
2013-03-30T23:42:53.407688,-75.20448824933229,160.95938926675106,124.023438,2013-03-30T23:42:53.435263,,,,,2013-03-30T23:42:54.201056,-75.36850837486425,161.3042505509787,-4.824219
2013-04-01T17:55:19.339063,-75.22878814812891,160.7286476065802,120.683594,2013-04-01T17:55:18.415883,,,,,2013-04-01T17:55:19.406797,-75.23030602511508,160.7192332430804,119.804688
2013-04-02T05:45:05.228553,-75.25241303930078,160.33586379964927,118.398438,2013-04-02T05:45:05.640343,,,,,2013-04-02T05:45:05.228797,-75.25241303930078,160.33586379964927,118.398438
2013-04-02T11:56:46.410244,-75.4576752316104,160.73030762143688,110.664062,2013-04-02T11:56:46.530770,,,,,2013-04-02T11:56:46.868349,-75.5278253608182,160.80435904689404,-4.824219
2013-04-02T12:11:38.605374,-75.27329407760462,160.40972473277355,113.828125,2013-04-02T12:11:38.612614,,,,,2013-04-02T12:11:38.606272,-75.27329407760462,160.40972473277355,113.828125
2013-04-05T11:39:58.582566,-75.24765390686782,160.2836524984859,128.242188,2013-04-05T11:39:58.763389,,,,,2013-04-05T11:39:58.583069,-75.24765390686782,160.2836524984859,128.242188
2013-04-08T12:28:51.926774,-75.26495835466223,161.0315026662234,122.792969,2013-04-08T12:28:51.117869,,,,,2013-04-08T12:28:52.885984,-75.38471214582563,161.16429434503934,-4.824219
2013-04-10T08:32:29.491021,-75.4627777064049,160.57409487219084,-4.648438,2013-04-10T08:32:27.580010,2013-04-10T08:32:26.989523,-75.39760772887153,160.53155296112052,132.109375,2013-04-10T08:32:27.884467,-75.5390385062346,160.60890284709296,-4.824219
2013-04-10T08:39:57.898246,-75.25328512286364,160.37144937822765,121.738281,2013-04-10T08:39:57.754377,,,,,2013-04-10T08:39:57.897758,-75.25328512286364,160.37144937822765,121.738281
2013-04-10T15:16:18.487037,-75.27962610767229,160.34924051904457,116.113281,2013-04-10T15:16:18.490091,,,,,2013-04-10T15:16:18.486798,-75.27962610767229,160.34924051904457,116.113281
2013-04-14T11:28:26.891968,-75.21198112760906,160.75165779925214,130.527344,2013-04-14T11:28:27.497994,,,,,2013-04-14T11:28:26.891374,-75.21198112760906,160.75165779925214,130.527344
2013-04-15T21:53:14.528123,-75.2863523924543,160.89963809670013,123.847656,2013-04-15T21:53:14.045927,,,,,2013-04-15T21:53:14.529387,-75.2863523924543,160.89963809670013,123.847656
2013-04-17T21:05:03.206053,-75.3717903340787,160.3228798240192,-4.824219,2013-04-17T21:05:01.463129,2013-04-17T21:05:00.928167,-75.35394108671673,160.51852449591289,126.835938,2013-04-17T21:05:01.791181,-75.47292191963021,160.3432143891733,-4.824219
2013-04-18T14:15:20.092304,-75.17755735513184,160.76209175539304,127.539062,2013-04-18T14:15:21.433753,,,,,2013-04-18T14:15:20.161673,-75.17755735513184,160.76209175539304,126.835938
2013-04-20T10:59:31.854016,-75.56807952881483,160.8606880768941,100.46875,2013-04-20T10:59:31.880608,,,,,2013-04-20T10:59:32.026995,-75.68226675595383,161.01042773983443,78.144531
2013-04-26T22:59:49.466755,-75.22458655014374,160.7344051238046,143.535156,2013-04-26T22:59:50.203946,,,,,2013-04-26T22:59:49.467131,-75.22458655014374,160.7344051238046,143.535156
2013-04-28T15:42:20.020727,-75.42077520897983,160.63290302547952,-4.648438,2013-04-28T15:42:18.830942,2013-04-28T15:42:20.022847,-75.42077520897983,160.63290302547952,-4.648438,2013-04-28T15:42:20.071311,-75.41112743877275,160.59063430355434,-4.912109
2013-05-04T22:12:28.485496,-75.31672760545267,160.34135940957074,112.949219,2013-05-04T22:12:28.210282,,,,,2013-05-04T22:12:28.492489,-75.31672760545267,160.34135940957074,112.949219
2013-05-10T11:41:35.648452,-75.2372880420148,160.79768001691335,119.804688,2013-05-10T11:41:34.512132,,,,,2013-05-10T11:41:36.651418,-75.40196688513446,160.95579599208352,-4.648438
2013-05-15T04:17:04.723511,-75.33345267433009,160.60627311417602,128.242188,2013-05-15T04:17:04.151314,,,,,,,,
2013-05-18T08:44:16.576990,-75.20486287764867,160.93695075526875,128.066406,2013-05-18T08:44:16.082383,,,,,,,,
2013-05-24T19:26:23.824769,-75.33309205803276,160.44409659755033,102.578125,2013-05-24T19:26:23.401731,,,,,,,,
2013-05-26T02:59:08.065425,-75.20498346174617,160.67336869888592,129.472656,2013-05-26T02:59:08.393451,,,,,,,,
2013-05-27T20:46:12.893475,-75.29933818906902,160.85983927108808,116.992188,2013-05-27T20:46:12.011117,,,,,,,,
2013-05-28T01:15:12.782984,-75.41634620385773,160.74309669876308,136.328125,2013-05-28T01:15:12.581423,,,,,,,,
2013-05-28T20:22:39.340566,-75.4576752316104,160.73030762143688,124.726562,2013-05-28T20:22:39.834727,,,,,,,,
2013-06-03T06:39:35.181106,-75.51511763303522,160.73979560704558,121.210938,2013-06-03T06:39:35.119598,,,,,,,,
2013-06-04T18:40:28.222811,-75.2637975624895,160.3051383984927,115.234375,2013-06-04T18:40:28.302230,,,,,,,,
2013-06-13T12:30:07.497737,-75.24227236144729,160.27650108575142,130.703125,2013-06-13T12:30:07.790503,,,,,,,,
2013-06-14T03:27:42.196971,-75.20147442479127,160.63425221510866,124.550781,2013-06-14T03:27:42.370305,,,,,,,,
2013-06-15T02:24:32.619670,-75.28856385576702,160.39571071774932,147.753906,2013-06-15T02:24:32.405107,,,,,,,,
2013-06-18T11:47:32.481150,-75.31317843906419,161.017687218109,117.695312,2013-06-18T11:47:32.512789,,,,,,,,
2013-06-20T15:21:45.237299,-75.24505656781798,160.99239912333238,116.992188,2013-06-20T15:21:45.311083,,,,,,,,
2013-06-25T05:40:30.491402,-75.30092242166384,161.0931254743896,124.726562,2013-06-25T05:40:30.754304,,,,,,,,
2013-06-26T09:44:16.478389,-75.42545485087808,160.6858552521798,133.164062,2013-06-26T09:44:16.065796,,,,,,,,
2013-06-30T03:47:24.741032,-75.2078657316391,160.5741623090311,138.085938,2013-06-30T03:47:25.153562,,,,,,,,
2013-07-01T06:54:49.416123,-75.61035711542534,160.21359607024215,-4.648438,2013-07-01T06:54:48.912901,2013-07-01T06:54:49.771230,-75.36469111246748,160.5331226552611,131.757812,,,,
2013-07-04T05:55:04.308053,-75.25117012826875,160.95479800208827,125.429688,2013-07-04T05:55:04.239386,,,,,,,,
2013-07-07T07:50:37.872865,-75.15044835612987,160.28054964776277,125.605469,2013-07-07T07:50:38.398320,,,,,,,,
2013-07-11T09:34:37.518297,-75.1971220163263,160.55969031801968,127.539062,2013-07-11T09:34:37.003038,,,,,,,,
2013-07-15T20:34:06.991185,-75.23211624966814,160.2172208771414,126.132812,2013-07-15T20:34:07.009829,,,,,,,,
2013-07-20T03:37:49.866882,-75.26529776189406,160.29565759492684,135.449219,2013-07-20T03:37:50.903901,,,,,,,,
2013-08-01T03:13:56.910661,-75.22329675040626,160.64086157575392,105.742188,2013-08-01T03:13:56.208298,,,,,,,,
2013-08-04T22:47:25.413893,-75.20919657824584,160.48434416557342,108.554688,2013-08-04T22:47:25.408709,,,,,,,,
2013-08-10T20:25:22.614663,-75.14640781827924,160.46887684846124,140.546875,2013-08-10T20:25:22.129558,,,,,,,,
2013-08-12T11:40:24.814849,-75.25241303930078,160.33586379964927,129.648438,2013-08-12T11:40:24.792136,,,,,,,,
2013-08-17T04:23:15.710994,-75.20806391733088,159.9570629084163,114.179688,2013-08-17T04:23:14.388487,,,,,,,,
2013-08-18T05:50:24.443890,-75.21582752190332,160.76837087168258,136.679688,2013-08-18T05:50:24.449103,,,,,,,,
2013-08-21T13:32:52.740068,-75.1907090065603,160.43671628424892,114.53125,2013-08-21T13:32:51.683996,,,,,,,,
2013-08-22T10:30:33.039182,-75.22608870481665,160.049124153578,112.773438,2013-08-22T10:30:31.739240,,,,,2013-08-22T10:30:32.662730,-75.4607598092614,160.52471620306704,-4.824219
2013-08-25T05:05:31.092010,-75.27393113630437,160.36460868694311,119.101562,2013-08-25T05:05:31.073255,,,,,,,,
2013-08-28T15:40:47.016399,-75.22732981347758,160.1651208687377,116.992188,2013-08-28T15:40:46.219685,,,,,,,,
2013-08-31T10:41:09.152312,-75.36759795230802,160.32881182778553,-4.824219,2013-08-31T10:41:08.927493,2013-08-31T10:41:09.620563,-75.35176236244305,160.2844643366203,-4.648438,2013-08-31T10:41:08.404994,-75.42860712779186,160.37629179124886,-4.824219
